,Issue,Varname,House,Date,Topic,Subcode,L1,L2,L3,L4,C2,C3,C4,C5,Other,Index,Source,N,Totcheck,Agenda1,Agenda2,Scope,raceoutcome,racespenddo,raceaa,aidtoblacks,EqualOpp,Added,date,f_date,period,value,GAYWED,GAYWEDPSR,GAYMARNY,HOMOMAR,GAYAMEND,PSGAYUN,GAYWEDABC,ABCCU,GAYWEDFOX,ABCBAN,CIVUNION,MARRIAGE,BANMAR,MARHOMO,GAYMAR,mood,tone,pro,anti,stories,prev_mood,mood_diff,pro_max,anti_max,dom_pro,dom_anti,surge_pro_abs,surge_pro,surge_anti_abs,surge_anti,tone_surge,tone_surge_abs,tone_max_diff,tone_dom_diff,surge_diff,surge_diff_abs
234,same-sex,PSGAYUN,PSRA,5/21/08,150,151,51.0,,,,,,,41.0,8.0,55.43,Pollingreport.com,469,100.0,200,210,0,0,0,0,0,1,0,2008-05-21,2008.3852459,852,0.5543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.430994896051,0.302941118895,0.544942499145,0.24200138025,76.0,0.455690119407,-0.024695223356,0.188630217813,0.0886119477241,0.122540645616,0.0485250557947,6.2730952602,-0.0292833306627,3.05316552767,-0.010883795502,-0.0544331571323,9.800676823,0.100018270089,0.074015589821,-0.0183995351607,3.21992973254
45,same-sex,GAYMARNY,CBS,5/30/08,150,151,30.0,28.0,,,,,,36.0,6.0,61.7,USCBS.061508.R65,1038,100.0,200,210,0,0,0,0,0,1,0,2008-05-30,2008.40983607,853,0.617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.450408923089,0.304684457458,0.545062011771,0.240377554312,96.0,0.456061283027,-0.00565235993819,0.203816590119,0.0973699987917,0.136193294301,0.0567774796947,12.9335770099,0.01430757179,6.30576955059,0.0104628464084,-0.0632412466845,16.372308271,0.106446591328,0.0794158146059,0.00384472538164,6.62780745934
160,same-sex,GAYWEDPSR,PSRA,6/18/08,150,151,15.0,25.0,0.0,0.0,0.0,0.0,21.0,31.0,8.0,43.48,USPSRA.071008.R62,2004,100.0,200,210,0,0,0,0,0,1,0,2008-06-18,2008.46174863,856,0.4348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454009530468,0.364549639452,0.577654187058,0.213104547606,155.0,0.457176624741,-0.00316709427248,0.190708359028,0.0879330156222,0.0991846192442,0.0581473906278,23.661926438,0.0221978101347,11.0362585453,0.0138370477334,0.022200371223,44.522969727,0.102775343405,0.0410372286163,0.00836076240133,12.6256678927
125,same-sex,GAYWED,ORC,6/26/08,150,151,44.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,3.0,45.36,Pollingreport 3-6-09,469,100.0,200,210,0,0,0,0,0,1,0,2008-06-26,2008.48360656,857,0.4536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4536,0.365009135799,0.578489798252,0.213480662453,159.0,0.457549013353,-0.00394901335269,0.190608113515,0.0868290652365,0.0979520988102,0.0575699454139,27.3750474019,0.0859065904062,12.5761953151,0.0429138488978,0.000684139048742,47.835352683,0.103779048279,0.0403821533963,0.0429927415084,14.7988520868
4,same-sex,BANMAR,QUINN,7/8/08,150,151,56.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,6.0,59.57,Pollingreport.com,1783,100.0,200,210,0,0,0,0,0,1,0,2008-07-08,2008.51639344,859,0.5957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.448356067275,0.375336272151,0.588340466827,0.213004194676,139.0,0.458294686834,-0.0099386195584,0.185074857878,0.0843531640676,0.0842869449804,0.0544504855167,16.9801022419,0.0231248022656,7.40234914066,0.00430241101691,0.0559621173363,34.925537469,0.10072169381,0.0298364594637,0.0188223912487,9.57775310128
235,same-sex,PSGAYUN,PSRA,8/1/08,150,151,54.0,,,,,,,40.0,6.0,57.45,Pollingreport.com,469,100.0,200,210,0,0,0,0,0,1,0,2008-08-01,2008.58196721,862,0.5745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.451194896051,0.430508696942,0.623735418267,0.193226721326,86.0,0.459415399023,-0.00822050297252,0.127557217737,0.0491844700634,0.0143435647472,0.0129982877945,2.99690284688,0.0526051406596,0.298726128774,0.00841319636548,0.131052503795,2.286829532,0.0783727476737,0.00134527695268,0.0441919442941,2.69817671811
46,same-sex,GAYMARNY,PRRI,8/28/08,150,151,29.0,28.0,,,,,,37.0,0.0,60.64,USPRRI.08FATHPOL.R14,2000,100.0,200,210,0,0,0,0,0,1,0,2008-08-28,2008.6557377,866,0.6064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.439808923089,0.265396312167,0.522330095119,0.256933782952,42.0,0.460913686933,-0.021104763844,0.095782892764,0.0566233686889,0.00700188259337,0.0044601693962,0.0,0.0,0.0,0.0,-0.0950636517076,-49.050168856,0.0391595240752,0.00254171319717,0.0,0.0
27,same-sex,GAYMAR,NES,10/15/08,150,151,37.6,,,,,,,33.6,28.9,52.81,NES08-V083214,2253,100.0,200,210,0,0,0,0,0,1,7/20/13,2008-10-15,2008.78688525,873,0.5281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.521207510818,0.2919331646,0.542176907814,0.250243743214,70.0,0.463546276893,0.0576612339249,0.123147091443,0.0594311957947,0.0446144682437,0.0130907910409,3.73621691384,0.014611991728,3.08617975396,0.0355644413132,0.0389512917333,9.051137243,0.0637158956485,0.0315236772028,-0.0209524495852,0.650037159879
126,same-sex,GAYWED,ORC,12/19/08,150,151,39.0,5.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,44.44,Pollingreport 3-6-09,1013,100.0,200,210,0,0,0,0,0,1,0,2008-12-19,2008.96448087,882,0.4444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444,0.279069500095,0.527083648599,0.248014148504,137.0,0.46694979425,-0.0225497942501,0.158807362356,0.0769771088415,0.0807327088296,0.0349050168556,14.9623581857,0.0717015872658,5.67028423672,0.0144696771163,0.0163555437359,17.740832917,0.0818302535142,0.045827691974,0.0572319101495,9.292073949
47,same-sex,GAYMARNY,CBS,3/12/09,150,151,33.0,27.0,,,,,,35.0,5.0,63.16,USCBS.040309.R71,1142,100.0,200,210,0,0,0,0,0,1,0,2009-03-12,2009.19178082,894,0.6316,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.465008923089,0.392540000696,0.588342422196,0.1958024215,46.0,0.471518516747,-0.00650959365814,0.159781062656,0.0460189494712,0.035752873222,0.0044634174235,2.55579139551,0.0508233925044,0.422977357259,0.00772423393554,0.00887969049111,1.175786383,0.113762113185,0.0312894557985,0.0430991585689,2.13281403825
161,same-sex,GAYWEDPSR,PSRA,3/31/09,150,151,14.0,21.0,0.0,0.0,0.0,0.0,23.0,31.0,11.0,39.33,USPSRA.052109.RB19,3013,100.0,200,210,0,0,0,0,0,1,0,2009-03-31,2009.24383562,897,0.3933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412509530468,0.316198677464,0.539147651321,0.222948973857,56.0,0.472665922437,-0.0601563919685,0.195718245991,0.0792454911172,0.0709287580624,0.0233482333915,4.76807826178,0.0283630158903,2.82146683669,0.0355622298774,-0.115266058914,1.742930692,0.116472754874,0.0475805246709,-0.00719921398708,1.94661142509
236,same-sex,PSGAYUN,PSRA,4/1/09,150,151,53.0,,,,,,,39.0,8.0,57.61,Pollingreport.com,469,100.0,200,210,0,0,0,0,0,1,0,2009-04-01,2009.24657534,897,0.5761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.452794896051,0.316198677464,0.539147651321,0.222948973857,56.0,0.472665922437,-0.0198710263862,0.195718245991,0.0792454911172,0.0709287580624,0.0233482333915,4.76807826178,0.0283630158903,2.82146683669,0.0355622298774,-0.115266058914,1.742930692,0.116472754874,0.0475805246709,-0.00719921398708,1.94661142509
144,same-sex,GAYWEDABC,ABCWP,4/21/09,150,151,31.0,18.0,,,,,7.0,39.0,5.0,51.58,USABCWP.043009.R41,1072,100.0,200,210,0,0,0,0,0,1,0,2009-04-21,2009.30136986,900,0.5158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.500820929709,0.30670519825,0.535225048511,0.228519850261,88.0,0.473815360285,0.027005569424,0.240079727145,0.109223881458,0.127091435032,0.0598078578918,14.0692874389,0.0440317118729,7.6520973833,0.0547904318746,-0.111335700083,11.940585106,0.130855845687,0.0672835771405,-0.0107587200017,6.41719005565
48,same-sex,GAYMARNY,CBSNYT,4/22/09,150,151,42.0,25.0,,,,,,28.0,5.0,70.53,USCBSNYT.042709.R50,973,100.0,200,210,0,0,0,0,0,1,0,2009-04-22,2009.30410959,900,0.7053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.538708923089,0.30670519825,0.535225048511,0.228519850261,88.0,0.473815360285,0.0648935628038,0.240079727145,0.109223881458,0.127091435032,0.0598078578918,14.0692874389,0.0440317118729,7.6520973833,0.0547904318746,-0.111335700083,11.940585106,0.130855845687,0.0672835771405,-0.0107587200017,6.41719005565
127,same-sex,GAYWED,GALLUP,5/7/09,150,151,40.0,,,,,,,57.0,4.0,41.24,PollingReport.com,469,101.0,200,210,0,0,0,0,0,1,0,2009-05-07,2009.34520548,902,0.4124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4124,0.314777167018,0.548225592407,0.233448425389,113.0,0.474582770486,-0.0621827704864,0.24666732377,0.117006635445,0.162574957866,0.0824396854756,20.5234787038,0.0868862611139,11.1048781296,0.070987685974,-0.077762833678,17.512979841,0.129660688325,0.0801352723906,0.0158985751399,9.41860057419
155,same-sex,GAYWEDFOX,FOX,5/12/09,150,151,33.0,33.0,,,,,,29.0,5.0,69.47,PollingReport.com,900,100.0,200,210,0,0,0,0,0,1,0,2009-05-12,2009.35890411,903,0.6947,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.511819113349,0.326301050481,0.556611418388,0.230310367907,129.0,0.474966809042,0.0368523043066,0.244002193161,0.115013528034,0.166306403289,0.0846581514434,23.0827520228,0.0654164294388,11.8206655146,0.0508416216136,-0.0198924543492,25.821740785,0.128988665127,0.0816482518455,0.0145748078251,11.2620865082
49,same-sex,GAYMARNY,CBSNYT,6/12/09,150,151,33.0,30.0,,,,,,32.0,5.0,66.32,USCBSNYT.061709A.R23,895,100.0,200,210,0,0,0,0,0,1,0,2009-06-12,2009.44383562,907,0.6632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.496608923089,0.325137686172,0.55113922757,0.226001541397,151.0,0.476505173622,0.0201037494672,0.176137417888,0.0822340821487,0.0646485972392,0.0398471569438,6.63658728044,-0.00573215219611,3.41857361726,0.0155591511038,0.00679464916069,21.399946392,0.0939033357389,0.0248014402954,-0.0212913032999,3.21801366318
237,same-sex,PSGAYUN,PSRA,8/11/09,150,151,57.0,,,,,,,37.0,6.0,60.64,Pollingreport.com,2010,100.0,200,210,0,0,0,0,0,1,0,2009-08-11,2009.60821918,916,0.6064,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.483094896051,0.32695465336,0.56983835124,0.24288369788,50.0,0.479979333781,0.00311556226958,0.130062117293,0.0664246663853,0.00308159038455,0.0190861655802,0.0,0.0,0.0,0.0,-0.0102078238749,-39.621238553,0.0636374509077,-0.0160045751956,0.0,0.0
162,same-sex,GAYWEDPSR,PSRA,8/11/09,150,151,14.0,25.0,0.0,0.0,0.0,0.0,22.0,31.0,8.0,42.39,USPSRA.100909.R146A,2010,100.0,200,210,0,0,0,0,0,1,0,2009-08-11,2009.60821918,916,0.4239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443109530468,0.32695465336,0.56983835124,0.24288369788,50.0,0.479979333781,-0.0368698033127,0.130062117293,0.0664246663853,0.00308159038455,0.0190861655802,0.0,0.0,0.0,0.0,-0.0102078238749,-39.621238553,0.0636374509077,-0.0160045751956,0.0,0.0
50,same-sex,GAYMARNY,CBS,11/6/09,150,151,38.0,26.0,,,,,,32.0,5.0,66.67,USCBS.200911A.Q17,855,101.0,200,210,0,0,0,0,0,1,0,2009-11-06,2009.84657534,928,0.6667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500108923089,0.397602419031,0.593029689047,0.195427270016,64.0,0.4846391936,0.0154697294895,0.194658258218,0.0740453722805,0.102050580927,0.0371336475435,8.56014602721,0.092079771409,3.00775878026,0.0284889237097,0.0465825951365,12.10780151,0.120612885937,0.0649169333837,0.0635908476993,5.55238724695
163,same-sex,GAYWEDPSR,PSRA,1/14/10,150,151,14.0,24.0,0.0,0.0,0.0,0.0,23.0,28.0,11.0,42.7,USSRBI.022410S.R41,2010,100.0,200,210,0,0,0,0,0,1,0,2010-01-14,2010.03561644,937,0.427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446209530468,0.305367046655,0.545321366432,0.239954319777,139.0,0.488155172428,-0.0419456419599,0.204309438181,0.0941015921576,0.104594750362,0.0493521328465,13.5511844704,0.0163622554369,7.45134266973,0.0228512296238,-0.081808332396,11.85916454,0.110207846024,0.0552426175158,-0.00648897418684,6.09984180067
145,same-sex,GAYWEDABC,ABCWP,2/4/10,150,151,31.0,16.0,,,,,9.0,42.0,3.0,47.96,USABCWP.021210.R30,1004,101.0,200,210,0,0,0,0,0,1,0,2010-02-04,2010.09315068,940,0.4796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.464620929709,0.334590473,0.559555236548,0.224964763548,126.0,0.489331278742,-0.0247103490324,0.181924805534,0.07970627606,0.0368743010805,0.0161226720905,11.8101735009,0.0851783742663,5.29485969409,0.0384292113208,0.0114635145463,7.260688085,0.102218529474,0.02075162899,0.0467491629455,6.51531380683
256,same-sex,ABCCU,ABC,2/4/10,150,151,66.0,,,,,,,31.0,3.0,68.04,USABCWP.021210.R3,1004,100.0,202,210,0,0,0,0,0,1,0,2010-02-04,2010.09315068,940,0.6804,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.574585896986,0.334590473,0.559555236548,0.224964763548,126.0,0.489331278742,0.085254618244,0.181924805534,0.07970627606,0.0368743010805,0.0161226720905,11.8101735009,0.0851783742663,5.29485969409,0.0384292113208,0.0114635145463,7.260688085,0.102218529474,0.02075162899,0.0467491629455,6.51531380683
51,same-sex,GAYMARNY,CBSNYT,4/5/10,150,151,39.0,24.0,,,,,,30.0,7.0,67.74,USCBSNYT.041410A.R067,1580,100.0,200,210,0,0,0,0,0,1,0,2010-04-05,2010.25753425,949,0.6774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.510808923089,0.396980717059,0.604908360039,0.20792764298,51.0,0.492872277907,0.0179366451824,0.150791351469,0.072701939818,0.0371683919109,0.0242456071427,0.510112693659,0.0264867119659,0.0620412391425,0.00507941037525,0.0605321454282,-17.099774881,0.0780894116515,0.0129227847682,0.0214073015906,0.448071454516
128,same-sex,GAYWED,GALLUP,5/3/10,150,151,44.0,,,,,,,53.0,3.0,45.36,PollingReport.com,1029,100.0,200,210,0,0,0,0,0,1,0,2010-05-03,2010.33424658,953,0.4536,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4536,0.260292229125,0.523779913875,0.26348768475,24.0,0.494452300221,-0.0408523002206,0.127108744071,0.0828454747931,0.0196049261796,0.0268057283049,0.0,0.0,0.277248322273,0.0358607753158,-0.123227188318,-24.051020479,0.0442632692779,-0.00720080212533,-0.0358607753158,-0.277248322273
218,same-sex,MARHOMO,NORC,6/1/10,150,151,266.0,321.0,,,,,197.0,317.0,162.0,53.32,USNORC.GSS10C.Q0314A,2043,100.0,200,210,0,0,0,0,0,1,0,2010-06-01,2010.41369863,957,0.5332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.50861992768,0.367216214125,0.587852722917,0.220636508792,24.0,0.496036260894,0.0125836667862,0.146460804392,0.0661200126265,0.011385062427,0.0260588877748,0.0,0.0,0.369979506332,0.028463330928,-0.0297645029338,-11.432827431,0.0803407917658,-0.0146738253478,-0.028463330928,-0.369979506332
164,same-sex,GAYWEDPSR,PSRA,7/21/10,150,151,17.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,10.0,46.07,USPSRA.091710.R12B,3003,99.0,200,210,0,0,0,0,0,1,0,2010-07-21,2010.55068493,964,0.4607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479909530468,0.355308285942,0.572510528319,0.217202242377,69.0,0.498817872703,-0.0189083422342,0.197971040809,0.0923319450124,0.0656084715559,0.0497407217115,11.2905890855,0.0663370002341,5.2198452605,0.0283842258263,-0.00373843055797,18.053430833,0.105639095797,0.0158677498445,0.0379527744078,6.07074382499
156,same-sex,GAYWEDFOX,FOX,8/10/10,150,151,37.0,29.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,70.21,USODFOX.081310A.R26,900,100.0,200,210,0,0,0,0,0,1,0,2010-08-10,2010.60547945,967,0.7021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.519219113349,0.262329770065,0.511658093976,0.249328323911,123.0,0.500013835981,0.0192052773679,0.249976367609,0.118444819618,0.144322330969,0.0635653990772,23.2004087996,0.0744720788581,11.4980358566,0.0470337276094,-0.155833092726,14.285558618,0.131531547991,0.0807569318922,0.0274383512487,11.702372943
52,same-sex,GAYMARNY,CBS,8/20/10,150,151,40.0,30.0,,,,,,25.0,5.0,73.68,USCBS.082610.R57,1082,100.0,200,210,0,0,0,0,0,1,0,2010-08-20,2010.63287671,968,0.7368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.570208923089,0.256968233711,0.505897216734,0.248928983023,128.0,0.500413010199,0.06979591289,0.259918526332,0.123872818103,0.16239168169,0.0713189005342,25.4991321481,0.0872420991677,12.6223717599,0.0520206190529,-0.156213674956,14.298748025,0.13604570823,0.0910727811556,0.0352214801148,12.8767603882
53,same-sex,GAYMARNY,PRRI,9/1/10,150,151,37.0,27.0,,,,,,33.0,0.0,65.98,USPRRI.10VALUES.R10,3013,100.0,200,210,0,0,0,0,0,1,0,2010-09-01,2010.66575342,970,0.6598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.493208923089,0.238957589803,0.496608190779,0.257650600975,122.0,0.501212143973,-0.00800322088427,0.241179862943,0.115580642839,0.148856286113,0.0573569772,17.5113368364,0.0357900966898,8.86148903415,0.0252470326281,-0.148908355386,6.656601135,0.125599220104,0.0914993089133,0.0105430640616,8.64984780223
165,same-sex,GAYWEDPSR,PSRA,10/25/10,150,151,16.0,27.0,0.0,0.0,0.0,0.0,22.0,26.0,10.0,47.25,USPSRA.092310.R040,3509,101.0,200,210,0,0,0,0,0,1,0,2010-10-25,2010.81369863,978,0.4725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491709530468,0.257470149926,0.521271406481,0.263801256556,27.0,0.504419278176,-0.0127097477076,0.175303019973,0.0939848552236,0.0403512933355,0.0206573825531,0.0,0.0,0.0,0.0,0.0185125601226,-22.201131908,0.0813181647496,0.0196939107824,0.0,0.0
54,same-sex,GAYMARNY,CBS,12/17/10,150,151,37.0,23.0,,,,,,32.0,8.0,65.22,USCBS.201012A.Q17,1058,100.0,200,210,0,0,0,0,0,1,0,2010-12-17,2010.95890411,985,0.6522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.485608923089,0.31122431317,0.551135961377,0.239911648208,53.0,0.507239659348,-0.0216307362593,0.160070690299,0.0803316132579,0.0121676320602,0.00660097417634,5.04502193149,0.00376502419233,2.5630837948,0.00330926290032,0.0465779727607,10.672669109,0.0797390770407,0.00556665788387,0.000455761292012,2.48193813669
166,same-sex,GAYWEDPSR,PSRA,2/22/11,150,151,20.0,25.0,0.0,0.0,0.0,0.0,21.0,24.0,9.0,50.0,USPSRA.030311.R61,1504,99.0,200,210,0,0,0,0,0,1,0,2011-02-22,2011.14246575,995,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519209530468,0.363636653115,0.573586891474,0.209950238359,78.0,0.511292072434,0.00791745803381,0.201750677299,0.0904339368921,0.0579174918629,0.0291735917568,9.2218740756,0.0601272261315,4.12367249743,0.0267344894973,0.0320795752241,13.11203336,0.111316740407,0.0287439001061,0.0333927366341,5.09820157818
146,same-sex,GAYWEDABC,ABCWP,3/10/11,150,151,36.0,17.0,0.0,0.0,0.0,0.0,9.0,35.0,3.0,54.64,USABCWP.031811.R32,1005,100.0,200,210,0,0,0,0,0,1,0,2011-03-10,2011.18630137,997,0.5464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.531420929709,0.358836492598,0.56895599148,0.210119498882,102.0,0.512105871288,0.0193150584216,0.2329955272,0.106805678616,0.131243542082,0.0686444306134,16.421546476,0.0799955834832,7.77936934942,0.041913806337,0.0313418846189,20.881581062,0.126189848584,0.0625991114689,0.0380817771463,8.64217712656
55,same-sex,GAYMARNY,CBS,3/18/11,150,151,40.0,25.0,,,,,,30.0,5.0,68.42,USCBS.201103B.Q49,1022,100.0,200,210,0,0,0,0,0,1,0,2011-03-18,2011.20821918,998,0.6842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.517608923089,0.352716981321,0.565215497868,0.212498516547,106.0,0.51251318647,0.00509573661903,0.222121922266,0.10547558869,0.121247712007,0.0675711184614,15.3129220196,0.0574818874533,7.89043998103,0.039676140288,0.0184572379608,20.675012852,0.116646333577,0.0536765935457,0.0178057471653,7.42248203855
129,same-sex,GAYWED,ORC,4/9/11,150,151,51.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,52.04,USORC.041911.R35,824,100.0,200,210,0,0,0,0,0,1,0,2011-04-09,2011.26849315,1001,0.5204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5204,0.373110237991,0.581626388082,0.208516150091,110.0,0.513736795641,0.00666320435856,0.218925954043,0.0958315982694,0.104584024381,0.0538202425089,14.7485451138,0.00680527606615,6.98335242008,0.0149651575977,0.0211732960591,25.556900734,0.123094355774,0.0507637818718,-0.00815988153153,7.7651926937
56,same-sex,GAYMARNY,PRRI,4/22/11,150,151,40.0,24.0,,,,,,32.0,0.0,66.67,USPRRI.11RELABOR.R07,3000,100.0,200,210,0,0,0,0,0,1,0,2011-04-22,2011.30410959,1003,0.6667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500108923089,0.369030035413,0.579501224347,0.210471188933,75.0,0.514553921253,-0.0144449981638,0.230274571098,0.091123863553,0.140217781251,0.0571656564415,3.19180685361,0.04291422983,1.34054641284,0.0180031939816,0.00539338229795,-0.686406287,0.139150707545,0.0830521248096,0.0249110358485,1.85126044078
130,same-sex,GAYWED,GALLUP,5/5/11,150,151,53.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,55.2,USGALLUP.11MY05.R19,1018,99.0,200,210,0,0,0,0,0,1,10/15/12,2011-05-05,2011.33972603,1005,0.552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0.354369925921,0.579712632539,0.225342706618,76.0,0.515372154981,0.0366278450187,0.187189219954,0.0821903830815,0.0642985215581,0.029542833629,1.60806133427,0.023527193593,0.645905487382,0.00926631576968,-0.00446656667699,-9.669207875,0.104998836873,0.0347556879291,0.0142608778234,0.962155846892
57,same-sex,GAYMARNY,CBS,6/17/11,150,151,40.0,23.0,,,,,,30.0,7.0,67.74,USCBS.072111.R11,1045,100.0,200,210,0,0,0,0,0,1,0,2011-06-17,2011.45753425,1011,0.6774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.510808923089,0.380579793785,0.594352863778,0.213773069993,144.0,0.517833489219,-0.00702456612969,0.226659889712,0.0954146593283,0.121669827461,0.0592314276476,15.3684312861,-0.00361468138631,6.9054211768,0.00429079577534,0.0115497583714,27.126237649,0.131245230384,0.0624383998136,-0.00790547716165,8.46301010934
238,same-sex,PSGAYUN,PRRI,7/14/11,150,151,26.0,36.0,0.0,0.0,0.0,0.0,17.0,18.0,3.0,63.92,USPRRI.11GAY.R08B,3000,,200,210,0,0,0,0,0,1,0,2011-07-14,2011.53150685,1015,0.6392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.515894896051,0.433418458159,0.626357758086,0.192939299927,245.0,0.519479881679,-0.00358498562805,0.236873079118,0.0859716137355,0.147972348928,0.0616147590182,39.9942896261,0.0341807784695,12.486274788,-0.0103965949973,0.0792093775412,74.662914074,0.150901465382,0.0863575899097,0.0445773734668,27.5080148382
167,same-sex,GAYWEDPSR,PRRI,7/14/11,150,151,18.0,29.0,0.0,0.0,0.0,0.0,21.0,26.0,6.0,50.0,USPRRI.11GAY.R05A,3000,100.0,200,210,0,0,0,0,0,1,0,2011-07-14,2011.53150685,1015,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519209530468,0.433418458159,0.626357758086,0.192939299927,245.0,0.519479881679,-0.000270351210352,0.236873079118,0.0859716137355,0.147972348928,0.0616147590182,39.9942896261,0.0341807784695,12.486274788,-0.0103965949973,0.0792093775412,74.662914074,0.150901465382,0.0863575899097,0.0445773734668,27.5080148382
168,same-sex,GAYWEDPSR,GREEN,7/16/11,150,151,37.0,14.0,0.0,0.0,0.0,0.0,9.0,37.0,3.0,52.58,USGREEN.11HRCJUL.R31,800,100.0,200,210,0,0,0,0,0,1,0,2011-07-16,2011.5369863,1015,0.5258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545009530468,0.433418458159,0.626357758086,0.192939299927,245.0,0.519479881679,0.0255296487896,0.236873079118,0.0859716137355,0.147972348928,0.0616147590182,39.9942896261,0.0341807784695,12.486274788,-0.0103965949973,0.0792093775412,74.662914074,0.150901465382,0.0863575899097,0.0445773734668,27.5080148382
239,same-sex,PSGAYUN,GREEN,7/16/11,150,151,52.0,19.0,0.0,0.0,0.0,0.0,7.0,20.0,2.0,72.45,USGREEN.11HRCJUL.R32,800,,200,210,0,0,0,0,0,1,0,2011-07-16,2011.5369863,1015,0.7245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.601194896051,0.433418458159,0.626357758086,0.192939299927,245.0,0.519479881679,0.0817150143719,0.236873079118,0.0859716137355,0.147972348928,0.0616147590182,39.9942896261,0.0341807784695,12.486274788,-0.0103965949973,0.0792093775412,74.662914074,0.150901465382,0.0863575899097,0.0445773734668,27.5080148382
169,same-sex,GAYWEDPSR,PRRI,8/1/11,150,151,19.0,29.0,0.0,0.0,0.0,0.0,21.0,25.0,6.0,51.06,USPRRI.11PLUR.R05B,2450,100.0,200,210,0,0,0,0,0,1,0,2011-08-01,2011.58082192,1018,0.5106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529809530468,0.466262611271,0.646492384935,0.180229773665,310.0,0.52071754599,0.00909198447864,0.205110478008,0.0725137283834,0.1096875077,0.0475270976474,44.8848357864,0.0181163540477,13.5336029677,-0.0169427999278,0.107416119191,108.656760286,0.132596749624,0.0621604100526,0.0350591539755,31.3512328187
131,same-sex,GAYWED,ORC,9/9/11,150,151,53.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,53.54,USORC.091511.R25,1038,100.0,200,210,0,0,0,0,0,1,0,2011-09-09,2011.68767123,1023,0.5354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5354,0.49384788307,0.665844810132,0.171996927061,114.0,0.5227857431,0.0126142569001,0.181676142663,0.0343347142812,0.0686460185375,0.000341916090429,9.31477863152,0.135160625797,1.00540270782,0.0192407762913,0.060429424911,-49.888863579,0.147341428382,0.0683041024471,0.115919849506,8.30937592371
